paperId,journalName,volume,year
82ece8aae00e9a1e9640f87214e82904f3b3bfdb,Journal of the AIS,34,2016.0
5541842266744449df7c567e2f5e8fed60741cfc,Health Expectations,4,2009.0
947c512426f6c6ae163b320a7e5b8c78755fabb8,ANT/EDI40,13,2021.0
5f2d48c325b38a2bf06114c74fdf18afc99ae8df,Science Advances,47,2020.0
61e3d0ec26253fead74af32e49dcbaf1a15b074f,Knowledge Discovery and Data Mining,38,2018.0
054ce47ded43fcdd4f547466ee24ffb95b4e2fd9,ACM SIGMOD Conference,46,1994.0
0e90a73f03902cbe915af1aff54ea7f0b3373680,The AI Magazine,32,2001.0
282001869bd502c7917db8b32b75593addfbbc68,European Conference on Machine Learning,9,2005.0
3b043a1b5c8879f366dd371ca64cde1345f2adb4,Computational and Structural Biotechnology Journal,31,2018.0
22fb50bffb1ef1ea4949109ecee21ef2755e4372,Journal of medical systems,33,2014.0
bcbaa0f43eb77ccce03f9b84d86d3961087813c0,IEEE Transactions on Industrial Informatics,8,2015.0
5dbe6e3233ec2d414404fa05135d06cdb6aa10ce,Nature Reviews Chemistry,40,2021.0
1626c940a64ad96a7ed53d7d6c0df63c6696956b,International Conference on Machine Learning,27,2007.0
f2993267bf3f3bde119e61f7035a80d173e4c707,Pattern Recognition Letters,12,2012.0
df074eebeeaac85f87b48b0c1351c92f8442c1fb,arXiv.org,14,2019.0
028a35d6835b2717c02a7acd5be1c71e0749df26,International Workshop on Spoken Language Translation,44,2006.0
12659d385bd513d9ed800315c9a09229c9280d41,Environmental Modelling & Software,27,2005.0
662e45b6dcb77fcacb1b880ccd88e7122980bf48,IEEE International Conference on Robotics and Automation,19,2018.0
c7a3f9cc61cfafdc307f8ae24430b6b1121f9b2c,Neural Information Processing Systems,37,2023.0
47711ba1480171014cee2eca26725047b84ce3a2,International Conference on Information Technology: New Generations,22,2008.0
2307fd6058ab4f7554a0b1f188507150ddb5b9a2,Neural Computation,25,1999.0
99edd423044859922c374f5e67e74398490dba26,Implementation Science,39,2014.0
ee0a0f04d45f86bf50b24d7258e884725fcaa621,Neural Information Processing Systems,47,2017.0
fa76a94f66bed4f759bdf8c794c03d97bb591680,Annals of Operations Research,6,2018.0
0ba533ca5d105dc7f730bb487a8781de33577df3,International Conference on Business Process Management,30,2020.0
50684b147b752a07c313cb73d864f7b21bd8b703,USENIX Symposium on Operating Systems Design and Implementation,21,2014.0
ec399203f76a99d565d1fdce0b10f2bff096882e,Journal of Investigative Dermatology,31,2013.0
2c592dbef2f794247412a01c199d912d35d42cfe,Frontiers in Education Conference,33,2018.0
d14894c4b0779f984b46d2e71a2e038652473042,Nature Communications,17,2022.0
81ea9fe895298a1213f5e93f8aec69e4d75ad2f7,"IEEE International Conference on Big Data Security on Cloud (BigDataSecurity), IEEE International Conference on High Performance and Smart Computing, (HPSC) and IEEE International Conference on Intelligent Data and Security (IDS)",45,2017.0
7fcb90f68529cbfab49f471b54719ded7528d0ef,arXiv.org,3,2016.0
22cebf22de747bd68beb8820406c7c52979ee9ed,PLoS ONE,6,2014.0
4df7ec455e0364e6cd461340656e1438a2140732,International Conference on Human Factors in Computing Systems,14,2018.0
6f91aa220b896661e6676e42002ddc936390d480,Data & Knowledge Engineering,47,2004.0
cbc6146e85438586ef42881b057a7120b3e762aa,Nature,25,2020.0
8ece479b5dfed4727d2d9b9763f777bb9a94096e,Proc. ACM Hum. Comput. Interact,28,2019.0
16a7b6234e070025a3b6a1e07bd9794d4cdbc2f2,National Academy of Sciences of the United States of America,9,2019.0
cf1874179c589af7faa8222448182b527c99267c,TAAS,10,2011.0
55507aba54a92b31a200e8112f088f5c356ed7bc,Nature Biotechnology,4,2012.0
77c9a7730c9ed2dff48f6728f215d51057105699,Systematic and Applied Microbiology,28,2011.0
bb899a1a8f9ea01e628942bcf4836b7799918af6,IEEE Data Engineering Bulletin,46,2012.0
3b0dbd77778d22e332a9618b321b425cec96a0b5,Journal of Medical Internet Research,47,2020.0
7fa92483671d21ac56a1112f0a1ebff8a0b14e1f,Int. J. Medical Informatics,14,2019.0
c9d2c3196a3e180e57ab8aa17320c3fabc6960f1,IEEE International Conference on Data Engineering,13,2018.0
e4643152c7541685ca624ebab3872ddbdca69834,"IEEE International Conference on Wireless and Mobile Computing, Networking and Communications",26,2017.0
7768838ab6c6ec2df2a4b30168c3d10bf8c87a75,AAAI Conference on Human Computation & Crowdsourcing,2,2021.0
5e383584ccbc8b920eaf3cfce3869da646ff5550,ACM Conference on Recommender Systems,26,2016.0
3804ca5590a0829c5d56e84d860a2b2a456e3757,International Conference on Intelligent User Interfaces,26,2015.0
cb76b7ddf6abc5680f29a00ab9983fc420cb6ea1,Nucleic Acids Res,3,2012.0
5b17bbb7458af9b8c7e3c40a5843c3ffca0d1a16,Italian National Conference on Sensors,12,2023.0
65dca17d1b4c18257542b3d95396e50593e9a04e,Cybernetics & Human Knowing,31,2002.0
80b362efee95c1759c6dab9219eb77ca3ee44475,Symposium on Operating Systems Principles,22,2019.0
96fec7e06d6125c7d23dffb9e56144f379b368c9,IEEE Transactions on Parallel and Distributed Systems,39,2017.0
056dee854fa5d3c1ad29128283230d1170b4be5c,IEEE Congress on Evolutionary Computation,18,2014.0
9b6d23d24788bc2aced511d6e5a21feadcbb47e4,IEEE European Symposium on Security and Privacy Workshops (EuroS&PW),47,2022.0
967803bf96e6506a926178a3b2c55bd9d2725afe,Patient Education and Counseling,23,2016.0
e2399af9687865a198da9a2c3eefe913f11d0d79,Science,17,2007.0
a7984546a154eae54375fcda9bc9bcde08c096d0,Pattern Recognition Letters,10,1990.0
51cdeeef710d1c84e10beadc8480c137ffe8d328,Neural Information Processing Systems,23,2018.0
fb990b17d2686ef11e20774acacaa59a851c198e,Recent Advances in Natural Language Processing,15,2021.0
7f153ade53bfad05128203ab8366f94e749411d0,Biometrics,47,2006.0
53bb225ab8b49cb9f4793ef9c28f185387f900aa,Business Process Management Journal,16,2017.0
d5c6a80778f05c0e3e9e524d7ba5d4edbf09e9bf,Information Systems,41,2021.0
a9611b04db42638c236efd1428e11b66b449c8bc,International Conference on Human Factors in Computing Systems,47,2018.0
9fc30360dc717271fe8950158f0cf137d09ff58d,PLoS ONE,32,2016.0
2dabebdca6b3211c3950be2c4a8c9b39b8637ece,International Journal of Applied Earth Observation and Geoinformation,38,2022.0
7b2e05143fc49983169daab4eb27678e41e7be72,IEEE Transactions on Neural Networks and Learning Systems,36,2023.0
0757402513f6bcdef4751e708a34ebdb794e3c2c,International Joint Conference on Artificial Intelligence,2,2018.0
6e2560e99438f561314aa4a7bc10e1e339f31cfb,Knowledge Discovery and Data Mining,49,2019.0
e7fdf1caeed4683dd8cdef5e2bd2a18e4ede2e97,Journal of the American Society for Mass Spectrometry,21,2021.0
60819814be2d13a10ed7595b597984a7ea9e4889,International Conference on Enterprise Information Systems,16,2016.0
fedc8a0102b4be2719a19a876ebaf13781ec95f9,Nature,3,2022.0
d15d79ed3e9144da66721350f1fb6720ce5822ae,Information Sciences,41,2018.0
1a39bb2caa151d15efd6718f3a80d9f4bff95af2,Computer Vision and Pattern Recognition,36,2017.0
2bcb543d38853c8c8343dff75ef1711293075110,Nature Communications,43,2020.0
4461c79166fc364e1eefc8ecb902b40a740da15f,TSEM,44,2001.0
4a7931a7626b5da92f7de69d6205889cd2eb812f,Yi chuan = Hereditas,6,2020.0
33fc8fe30dd1a59e6abbe6919ca4fe70d31fdb12,bioRxiv,28,2019.0
99edf21291db562a71b4eeff3a2936d70b9c29c7,Advanced Engineering Informatics,39,2015.0
d3126a243b057b665a3700d076253d45f5ed4fe8,International Symposium on Pervasive Displays,21,2018.0
c1e14907dee25bb1ff9bfaf8693386ad19133f37,Journal of Learning Analytics,31,2019.0
bd8a307efcffbf57d2e5c3c23577de44d883d865,International Conference on Open and Big Data,41,2016.0
a3a2144dca68d0c456a8a2d00b050fb47b8aa955,Annual Review of Analytical Chemistry,36,2015.0
292561bbe794c030f8a87467bbdd1baa20a2a65d,Expert systems with applications,29,2017.0
77a5ab91a701693dd8416bb099a526851b774ca5,International Journal of Systematic Bacteriology,10,1997.0
5aaa99dd260eb5780c4e33b1639e3bac14004e44,IEEE Transactions on Systems Man and Cybernetics Part C (Applications and Reviews),14,2009.0
62f4bcec57acb7c9c896842da9afd3733be5d392,IEEE Transactions on Dependable and Secure Computing,2,2020.0
5447b482b3a90d227f160335935a02f874ca06ae,CROS,30,2006.0
0b0385f9443d8d0d7379237e5c3565c0d57ff5cc,VLDB Endowment,19,2014.0
73bfad11b96a69cb882028ead115751adb55252d,Science,20,2018.0
b31a5884a8ebe96b6300839b28608b97f8f8ef76,Annual Meeting of the Association for Computational Linguistics,22,2023.0
04254fa20738329e8e66e1b86e3b4c99539b4502,Knowledge Discovery and Data Mining,43,2000.0
71db439d7e051ff36ba664a10cdeb600703f2c25,Journal of King Saud University: Computer and Information Sciences,43,2019.0
54ed052738ca0f4570c74931857b3275fca9993b,IEEE transactions on multimedia,39,2017.0
91d84105f98ccae89b9186e2575d257b6c09362e,IEEE Transactions on Information Forensics and Security,33,2018.0
f08735a3f0d19888e843b9c5b5208b441fd4e158,Very Large Data Bases Conference,13,2000.0
2a0e861c9e764d2cb36752a33abee9c5c46fb763,Ethics and Information Technology,4,2016.0
86837dcbebc36ddffd97e1493060e9b58e337abc,Communications of the ACM,45,1973.0
392ffed2109837f9a0330c96338052cb6d65a03c,"Inquiry: a journal of medical care organization, provision and financing",23,2015.0
322beb11ceeacf72dfc9df8df8cb045efb46d67f,IEEE Transactions on Knowledge and Data Engineering,7,2004.0
a5e5d773c5e75a587559730fb099987d17cef343,IEEE transactions on computers,44,2021.0
070cd335c36dfee145ba4dafa77c949232e5fffe,FAT,9,2019.0
5143b97d3fe8b881d0baa50984e3b99b7f13626e,IEEE World Congress on Services,12,2014.0
2290e99bc837a49fbeea5e3b37f97d5d76ac8069,International Conference on Pervasive Computing,2,2010.0
b3543d342a6ea754cca123012c477aca2234a872,Neural Information Processing Systems,26,2021.0
ae736662f64d56f3ab1894fbd9c45f8f37251843,Neural Information Processing Systems,13,2023.0
88d861f16828ed2cea95597f5fa6348be0e6c139,International Journal of Data Warehousing and Mining,35,2013.0
dbb5e127ac2d4e18174271fc17cb6931beba7127,SDM,29,2004.0
9f36af2c26116b834d865fbfbdb4df19d0dd4530,Knowledge Discovery and Data Mining,4,2004.0
e2d8aae645ba1053954a391afd2bcb37af2a3d77,International Conference on Pattern Recognition,29,1996.0
e6461cc14f7db0891b7247d7b537099742e0ba14,Similarity Search and Applications,43,2013.0
d18b48f77eb5c517a6d2c1fa434d2952a1b0a825,Neural Information Processing Systems,35,2018.0
6c993f8b27ff655832715ed407c328899c28ec23,IEEE Transactions on Knowledge and Data Engineering,6,2017.0
26df691ecd9dc783c56a8bed7eba15aa42f58896,The Web Conference,23,2010.0
c3bf30594d4cb091c12c641480a87f42c38741cf,Theoretical Computer Science,39,1997.0
a7afc200138104b4c52120be084f37651523e8d2,Angewandte Chemie,12,2015.0
8a6bda5739c9c975b49327b9fe891d908fdfa951,arXiv.org,5,2021.0
2c00581cd93447ea1ea168886c454f40e5a44de0,Academy of Management,34,2022.0
62e3f8b733fb89e33c0ac87a463e00b281dc84c3,Science Advances,8,2020.0
c49a19d386af5abfab6c6a0ace865733f11bfb79,LDOW,25,2011.0
c38f810bc7c94d83815c5ff618d31d042258f43c,Information Sciences,39,2020.0
44090a304cb32b97b0c0ee49d07591f32e6b45a1,International Workshop on the Web and Databases,31,2000.0
a731206eb39f832f9ad335470327837c0e2dafda,Journal of Organizational Computing and Electronic Commerce,31,2018.0
6c39b5564718841f5823b945e0d98fd19dd7b29a,International Symposium on Computer Architecture,22,2016.0
6ceab1e1939af5578b931962a28b1eccfebf7579,IEEE International Conference on Communications (ICC),9,2017.0
1a27c98d8001e2672096b68fb0c9b60647566f85,International Journal on Software Tools for Technology Transfer (STTT),49,2021.0
446ddef59c8eab6bf5b50708ae5bbc3a4fc451ce,Information Sciences,42,2023.0
78437272be2c06d9f1ce9492cea7360c7675c485,International Conference on Software Composition,24,2002.0
b47f132fd09632cfc986a99caa70c8f2f958e88d,Information Fusion,41,2023.0
c778a34b504707e8d28d8f45a263beff9181adb6,Communications of the ACM,29,2012.0
1c62bce34da5568429c2cf05415ca139eaa3e1f2,"Computers and biomedical research, an international journal",19,1975.0
7ae28ecb86d5cecd906a0599ebb05c8805b6f396,Journal of Pharmacy and Science,26,2000.0
e3ed42d2e188a68bc59bca87ab8a09a50d463c9c,DeSemWeb@ISWC,17,2017.0
9f3703253051a95263bc2a882afe4e61b66fc9f9,SIGMOD Conference,6,2020.0
53aafe74a143503d9a2763797b8e7653e6d5ba26,Nanotechnology,23,2021.0
5b34cba52993b3f268c4d0476c1e5c77515feec3,Expert systems with applications,30,2015.0
0eb5ff5143fb947346fe10bfeab793a7c1efc282,J. Am. Medical Informatics Assoc,17,2018.0
f34b6423878090c7422c078a3dd6a3db80fb7532,Nature Communications,35,2019.0
087f4400d373a4e5f4798197613eee9499219630,IEEE Access,1,2020.0
a65d672715e2c58a01d693b48b9f14b68d4916bf,International Journal of Automation and Computing,33,2017.0
2513976708a6f1186a78e94d2f36d741bd96c321,International Conference on Multimedia Retrieval,25,2011.0
0b3f7a73e105b4d87e501d1d9b1f1f9ea061228c,Logic in Computer Science,25,2006.0
37aa8193a4f4d1df0fa51e33277711574fde387e,International Workshop on the Semantic Web,13,2016.0
e389423b8f8695533e4a52dfdd76ae88f265248e,Business & Information Systems Engineering,6,2020.0
54c13129cbbc8737dce7d14dd1c7e6462016409f,Technometrics,28,2000.0
f9a5d5f8b04c1815596cb3fea1242ff5adfd9f2c,Organizational Memories,46,2012.0
7384c2c77351e170a88cd6d1191c92e3d3223d9b,IEEE International Symposium on Parallel and Distributed Processing with Applications and IEEE International Conference on Ubiquitous Computing and Communications (ISPA/IUCC),19,2017.0
3f57212aad26ab8508390799bf46288e9734cf66,Metabolomics,34,2018.0
834cb8e1e738b8d2c6d24e652ac966d6e7089a46,Conference on Empirical Methods in Natural Language Processing,41,2013.0
2859ce96fb072675329c72ed61df0ceee302799f,Science and Engineering Ethics,49,2010.0
04b3653e91975fdf59195a01b3abfbf9762c210a,IFIP TC13 International Conference on Human Computer Interaction,39,2019.0
fa2ef95723e076fda81bc5f65c5691a51819e351,International Conference on Business Process Management,43,2019.0
24724ad8962a9e04eb496fddaefe9708f6960601,USENIX Conference on File and Storage Technologies,24,2011.0
54566d9fdfad503f98c25a394ec50e1bb625b532,Nucleic Acids Research,40,2015.0
0f1c5ff810cfa581dc0b2f786d1ced065e4c7fc1,IEEE Transactions on Dependable and Secure Computing,15,2019.0
5ad6ef1253930522d63c223817369c1793498d87,Communications Biology,22,2020.0
e8f811399746c059bf4d4c3d43334045e0222209,International Conference on Machine Learning,15,2010.0
795769ddef7bf191787b6c7cd34d39348c58c8f6,The Lancet,27,2007.0
93d6ac76bae2b170fb2a20735771c0266bb5295e,The Web Conference,8,2015.0
2c87ca00a65986437c45ec7f82c9c5d546a42334,Nature Biotechnology,4,2021.0
e4270e5f7fb9c5780f1a57157507a8ed7162200b,Nucleic Acids Res,16,2021.0
396a0c66267d0bbab9d97cee92cb25bc39968245,J. Am. Medical Informatics Assoc,35,2018.0
47ea1f35e4ba08444628a3393bc58aafda9666df,Very Large Data Bases Conference,29,2007.0
bf69132e877f959520230f7c9125dca9307184e2,International Conference on Data Warehousing and Knowledge Discovery,20,2019.0
df512076c87aeaeabdc2d2ff9f2a77e7d6e00c66,Knowledge Discovery and Data Mining,36,2020.0
6c20cd584e7258056840eb88437d69731000bb0f,Workshop on Mobile Computing Systems and Applications,29,2015.0
0e0873ffc3b7d4862387aa57fe5e6ae948fc4142,Journal of healthcare information management: JHIM,7,2001.0
d963bb66d31499440e1ebcfd7054e1c0733861c6,Medical decision making,25,2011.0
1602333f1a629ad99ca40ce3b64406d3c919fcdc,Annual Modeling and Simulation Conference,17,2022.0
da9cb56b9c7c2c2b191dd658b1830774d741fc62,arXiv.org,20,2016.0
d5edffc21282cab38f2bf9a7815d0f30f1501f8c,European Journal of Pharmacology,23,2021.0
0ba3e29dac0857100935b6eb22bce9cee4afcf17,ACM SIGMOD Conference,26,1998.0
da9d6bc9fb5767ee4e725fff2674f173528780a1,AAAI Workshops,44,2018.0
3fc924586f60503ad4717755daa86942f7e5821e,International Conference on Conceptual Modeling,40,2012.0
88479fdfb24cd78ac5f6d7813640b46b85e234df,arXiv.org,2,2020.0
267ea5b34dcc3c3967a5e09baa3c659e5b2c2d10,ACM Transactions on Management Information Systems,10,2017.0
ef945d27ef3447b0d6b5c77c0c546327109e5da8,Medical decision making,4,2002.0
c5a92ab927e28218f844d2e2eaed18119b4e947e,IEEE Computer Society Conference on Computer Vision and Pattern Recognition,3,2010.0
4a99d86758e8cc83e5f4fe13c5d9d32bdeb4d923,IEEE International Conference on Robotics and Automation,22,2017.0
95a251513853c6032bdecebd4b74e15795662986,BlackboxNLP@ACL,14,2019.0
cdaa8460737a02b88b4c2a7021c10522b4080043,TOIS,16,2013.0
7576f59f5b78b9b34f8df872243400df18949b25,Very Large Data Bases Conference,8,1997.0
d184dd50fd3a628f4afa7fd4bc5472b09f3edd98,JAMA Network Open,28,2018.0
545679db9f9f95251f54a341c46cda74180ec88c,CHI Extended Abstracts,19,2022.0
4412d76b8bd046ee9bb36ff77166266131b91d48,NeuroImage,1,2012.0
1016e40b12899d3f409166ada638e1bf62edeb63,Nature,45,2012.0
43d11fe0f8fc5f09a4a3de8f6185821654f30e07,International Conference on Extending Database Technology,4,2014.0
1b6eb03c66d700dbbea0473e7de6144bf037edc0,Nature Communications,30,2020.0
d018241fe067d7bd54165e3c6d34e248a55437df,Nature Methods,37,2012.0
3fd00690687137af4e706ea0205678fbeb3b42d4,Frontiers in Education Conference,46,2021.0
47fec3043b04c29a695da286baeda1904c037a3a,Journal of Computing and Information Science in Engineering,25,2019.0
ab3cd81fb9437572001a17b59311d053cf39ef63,International Conference on Database Theory,24,2013.0
26953cc3d09920b54071b73866f85d6bb1a6184c,International Conference on Learning Representations,33,2017.0
def0cdb0398081295dec0a6d913105f8d5d94cac,Public Understanding of Science,37,2016.0
331b59badeb7fd3d0aa461b46398e79cd8dca45d,International Conference on Interaction Sciences,5,2002.0
1567bcac0ab09269c9d0ff33c9a406132417fab9,North American Chapter of the Association for Computational Linguistics,19,2023.0
1f31b89605a4bce75bbc4aba86a2a5481c4e07cb,The Hastings center report,37,2018.0
96c96f5808b329b49a3c69f441e2bad249104381,IEEE International Conference on Fuzzy Systems (IEEE World Congress on Computational Intelligence),29,2008.0
327f1548b68d51e19769cb2b0e0e4e1dac166d40,IEEE International Conference on Robotics and Automation,26,1991.0
8b786928c2dcd449e6e1903602546a932fc5fb99,arXiv.org,24,2018.0
e468ce1226db56ec0a8ee218acfa1b67a9a6025f,International Conference on Human Factors in Computing Systems,44,2010.0
01e03c7403f4d807f0bb9829e92eea7721038dc0,Nature reviews genetics,6,2018.0
01e32684c1621d6bf3a8f2442152dac5a3c21f7c,Biopreservation and Biobanking,37,2014.0
02238222335347bf16048b9bdd306aab48c98002,European Conference on Computer Systems,1,2012.0
8fe09c5c88c3dd0700051c48fd917ac480436a4c,IEEE Transactions on Information Forensics and Security,46,2011.0
82d9f1db6db43cb61fe4b0b26a489a2e72628675,arXiv.org,7,2022.0
6aa26c21996e6b2f34a0bfba850e61405d7ed95a,IEEE Transactions on Knowledge and Data Engineering,31,2017.0
5d1bfeed240709725c78bc72ea40e55410b373dc,Neural Information Processing Systems,18,2015.0
7cc3414b8c0791f1d5e8f82ee65cb99a7a876774,Proc. ACM Hum. Comput. Interact,37,2021.0
cb030975a3dbcdf52a01cbd1c140711332313e13,Knowledge Discovery and Data Mining,39,2015.0
02882aa74675b324808096609037a2dffb24c713,Patterns,41,2023.0
e3521b801815e01d1c7c141db87df13b16786428,PLoS ONE,15,2018.0
a987a939b2a379c5d2c83104e5244e72f7143286,BMC Medical Informatics and Decision Making,34,2012.0
73e6d07c93e7d61b784ae89df72ca7f6071eee6e,ACM SIAM Symposium on Discrete Algorithms,13,2019.0
a5aeebd6182253da7469cf5e112590af821942dd,arXiv.org,30,2019.0
9539f82e64bc31428f17b15cffbe0abf6ca33c8e,International Journal of Web Based Learning and Teaching Technologies,38,2022.0
12b9019f99a315a137400389ee7c6faa4cceef35,Science,29,1997.0
7e39bd1609940635111811ffd2d205768ceb4dc9,International Conference on Computing Communication and Networking Technologies,33,2019.0
5c8a5f6f2b29f8dce2a07fcb3790f9160b36f87e,International Conference on Artificial Intelligence and Statistics,23,2016.0
c32e742bd33628a9e046ab3a67848cebf10bd742,"Conference on Fairness, Accountability and Transparency",31,2023.0
ed3c96f79ae477b28cf9cee2250fd120846416b2,Computer Vision and Pattern Recognition,44,2011.0
3789eb72c32ecf5e33442570358dd786dd67c8a2,Big Data and Cognitive Computing,2,2020.0
9384f7812fec87a41938ae28fe19c8f65f555c97,JACM,33,1977.0
23766776c8706571a41c4ba800e26f73097f3c71,Journal of the American Chemical Society,17,2010.0
67fadc4b64d8ea38fb398364264039219871ed64,Critical analysis of law,31,2021.0
d3403aa9b57f69f85a61a84a83c0c5f2f284c97e,Computer Vision and Pattern Recognition,4,2022.0
f6338f23860f9c4808586bbc7e8907d33836147f,AAAI Conference on Artificial Intelligence,29,2014.0
c6b61535f1544835cca3851ceb34222ebc5b4377,"IEEE International Conference on Acoustics, Speech, and Signal Processing",37,2017.0
a83d6476bd25c3cc1cbfb89eab245a8fa895ece8,Knowledge and Information Systems,29,2007.0
b7b915d508987b73b61eccd2b237e7ed099a2d29,International Conference on Machine Learning,29,2013.0
52bf867def9dc4c3615b77c5b8e28a1c314e8407,Angewandte Chemie,46,2016.0
9490117e81cec326ea6c9072c046bdb0b8e937f7,Business Process Management Journal,4,2012.0
08b43d84e6747e370ef307e2ada50675b414514a,IEEE Transactions on Neural Networks,2,2005.0
b6930b5154ef226f6e13838208ff30f6718c2d36,Patient Education and Counseling,19,2016.0
fedd928db5fbfa07819caacf01debbccca353a19,IEEE Transactions on Medical Imaging,10,2020.0
0eab758429da5ba86206153a79d0295597a2dd02,Conference on Machine Learning and Systems,23,2020.0
aeed631d6a84100b5e9a021ec1914095c66de415,International Conference on Machine Learning,43,2011.0
b07baf47e930b8f19324e5dfe74e602ca4574e82,American Journal of Preventive Medicine,10,2008.0
67509e40e5e54ade42a84aff10fa2fc51fb1a007,Annals of Oncology,30,2022.0
701568fea42ac5763dcbe351ef77ead49595b7f9,bioRxiv,48,2023.0
0d9deb3808919cb33ae9f9ae3ac1fdf4ebb9269f,Bioinform,25,2005.0
daf98a18fef2549651a65f29a84f530105ea147b,International Journal of Web and Grid Services,40,2014.0
94811663f2f9c9eea13b8f3bd90cbaa256fd2ba5,IFAC Symposium on Advances in Control Education,24,2023.0
0f68c885164d2156ec759df41bafe0ff721a41b1,International Conference on Computer Science and Computational Intelligence,38,2018.0
d9094c841218b0b6c01c3787657ec51de25f0156,IEEE/RJS International Conference on Intelligent RObots and Systems,45,2003.0
bf1a555b865d41b296f7b7846af858c6c3ff92c4,Interspeech,50,2014.0
8b679aea196c92f3e869e77ad98e9b7bf1f98e77,Scientific Reports,21,2017.0
2e74388f55f2cc704c4de410578887a53a9433b0,Very Large Data Bases Conference,15,1999.0
17c4fa566311b04f6e00290afd5795e50a0056e2,VLDB Endowment,47,2019.0
0f7c85357c366b314b5b55c400869a62fd23372c,International Conference on Machine Learning,19,2015.0
b0aa391a35efc7d65aeecba6b3d0ce30468e4d33,Very Large Data Bases Conference,42,1978.0
90d667eb8f4395ad61207b0ba8e1ff6e5b8c36a9,TODS,46,1999.0
0dc10c1ee1a49655bba08338336fe0f714fe5889,Movement Ecology,8,2020.0
14ac849de193622ba9110de66714ca4cff1b920b,TOCL,4,2006.0
35047dc752330be2d43c3ec5799a54c8c983f2f7,Bioinform,30,2011.0
e8df1dadc3a500d7f3c790d2fe62179c7339d892,Canadian family physician Medecin de famille canadien,50,2015.0
b7d4306f4e59070852e9e67af964640d3a96152d,International Conference on Human Factors in Computing Systems,19,2016.0
c4018a1d4dfbe3112772917dc37e7fc92e8465b7,IEEE International Conference on Data Mining Workshops (ICDMW),20,2016.0
c44763df0d165e3fef6acbaf729f625704a427d3,Research in Social and Administrative Pharmacy,15,2023.0
35fe29d9581fa2769f848bc325e2b63bdf84933e,AAAI Conference on Human Computation & Crowdsourcing,4,2020.0
2d5b2323278bef2043b41aea745234a2ea384372,Nature Methods,13,2017.0
fb8dea2ba7fa2a2843cb2013f57d4714057f6020,VLDB Endowment,41,2016.0
4244da5fc9b7e57ae7bb0c1b4c08c662af595a23,International Conference on Intelligent User Interfaces,12,2020.0
1058deceaba803fb545be33c1a1adc31de09d0d3,SOFT MEASUREMENTS AND COMPUTING,2,2023.0
dc02b46a907775a68bd932a89b73fe7a7347c58e,ACM on Interactive Mobile Wearable and Ubiquitous Technologies,36,2021.0
e2e9efd6f1bee9ffecbbf8cd91eac1a56673bbeb,Nucleic Acids Res,8,2019.0
8672a7589fca920d71edc6c9491f063dabc60a75,Internet of Things,47,2019.0
9566afe3f27d7b81417d6b59e5aaedcf75c4079a,EthNLP@EACL,17,2017.0
95576dc554bce22f0199dc2f8143b4cdfa9c7824,IEEE International Conference on Data Engineering,2,2018.0
caaab0a3f51428ad9f28bb440e39fdb9516909c4,JAMA dermatology,6,2018.0
eb5c8a37082b04c884b6ee94b883915757618576,Symposium on Networked Systems Design and Implementation,34,2012.0
257b98df1e15bd3a8d45ab91ef92921ab78c3eea,arXiv.org,18,2019.0
271b31b41782d11c5176a260f0ecdf2611b21e77,International Conference on Learning Representations,8,2019.0
64cb736ef50f969c7c442aedded0f16fefd45d5a,IEEE Internet of Things Journal,36,2020.0
d6c94081e1f331d97d23a2cd0d3927bb2591b2c8,Information Fusion,26,2021.0
3dbfd7f9c30713cb9cbfc67b167fda38ac9a83c0,Pediatric Critical Care Medicine,46,2020.0
4122ed3ad736b72b461a1676e9016f2155790858,Int. J. Medical Informatics,20,2016.0
c7ce37d51ba01e17c9291f1dbf2ca8223b948b7f,Digit. Commun. Networks,12,2017.0
8982c333bbebbd4b940708ffef42ad0dc9f912d1,VLDB Endowment,10,2018.0
5481d21b086c984bcbf053515fb150c8c310be5c,European Journal of Neurology,13,2008.0
15abedb29536d50afeeec739a25358255cbda3e8,arXiv.org,24,2023.0
0523aa121f52f04e3dcd0699002139d0678f2568,New England Journal of Medicine,38,2017.0
3eeb74aaec63f6b8848f2faf6a70de4f7d27c076,Medicine,28,2018.0
55c36748f2a7c060c3313349c730b053ed03fbf7,International Conference on Machine Learning,2,2022.0
9447b4502eed007a117e4ba87278407ca3d7b354,VLDB Endowment,23,2012.0
8598bb5bdc8395ab6469b84939cb0365136ff82b,Joint International Workshop on Parallel Data Storage and data Intensive Scalable Computing Systems (PDSW DISCS),14,2016.0
f86ae7d409646eb8d181d6bdf8893bcd23c71a17,IEEE Access,45,2019.0
10c5034ef43116d131cdc59813023e005fa3b523,Journal of Medical Ethics,43,2012.0
65a95bcc1eb76f1a7b1bfc5fbfedbf82fb8c47ba,Nature Nanotechnology,45,2022.0
95b0e8f686384106313157443773597576632164,International Conference on Human Factors in Computing Systems,37,2017.0
014f9303a7ccdb8f4d7a15ad3cd5bc771517766c,Nature Genetics,27,2011.0
f7a371bd83a07ad56b4737497075f873dc0c8480,NeuroImage,50,2012.0
f13f0bb31863b4968435dc063425ec7fdc5fc5e6,AAAI Conference on Artificial Intelligence,45,2018.0
c31f58bdf90a4f4dca6160be110fd19027eb63e4,ECML/PKDD,11,2019.0
e301275b5924494b43bff0f931baa324fddc1a0c,Annual International ACM SIGIR Conference on Research and Development in Information Retrieval,20,2018.0
