authorId,name,affiliations
28869345,B. Roth,
2286629567,Maxim,
2666589,Tovi Grossman,
144476080,Charles E. S. Roberts,
2266554919,Paolo Cesaretti,
2144586446,Jin Yang,
2458659,Ioannis Alagiannis,
40592106,Jiujun Cheng,
82134657,Thomas Walter,
144798420,G. Sgouros,
144441047,B. Bermejo,
102732721,Sribharath Kainkaryam,
37655043,T. Hanlon,
1481699378,Samuel Hsia,
1394976720,Özsu,
1780130,M. Kumar,
2838341,Yong Li,
2144397535,Harry C. Li,
2487745,V. Rokhlin,
144999120,F. Griffiths,
3994427,B. Suh,
2169561132,Michal Swkedrowski,
2121496410,Dr. R. Thiagarajan,
3342374,R. Rezapour,
2113624605,Kevin Miller,
2149968664,Lirong Zheng,
144977605,Gustavo de Rosa,Universidade Estadual Paulista Júlio de Mesquita Filho; Microsoft Research
50540746,M. Jarosz,
2065592690,Ehsan Elhamifar,
2062386495,R. Urquhart,
3146037,J. Heinermann,
2823398,E. Frentzos,
47126776,Ehsan Elhamifar,
2129667934,Dafina Kurti Sinatra,
2237409242,Yuanzheng Wang,
2786545,Takuro Ito,
145286916,A. Chaudhuri,
1402985436,Christine Pakenham,
1707743,A. Bessani,
6351849,P. Milkiewicz,
2068227,A. Schwing,
2212083,K. Vanhoof,
2148905230,Zhengxin Zhang,
1749128,M. Tagliasacchi,
2143716880,Jin Wang,
1765951,M. Volkovs,
2064300990,Evan P. Hamilton,
13290756,Yanlin Yue,
4785542,Will Guest,
3974403,M. Huntley,
121251462,D. V. Liempd,
2454023,N. L. Henry,
1708437,Yubin Xia,
143943551,Kun Yang,
145040834,D. Barber,
144418487,Ping Yang,
36517276,Snehalkumar `Neil' Gaikwad,MIT
1414923329,Karel Gutiérrez‐Batista,
2334431757,T. Gandhi,
1704158,Tom Yeh,
1403217698,J. Brooks-Gunn,
50637918,Eva-Maria Hopfgartner,
1691713,H. Zen,
39379522,Gengxin Miao,
2258640173,Tao Feng,
3017580,Yunyao Qu,
1989813660,Matías Navarrete,
120205775,N. Doulamis,
2166324,T. Maricic,
35006739,Sandro Hawke,
6108123,Weibiao Qiao,
8862092,N. S. Senobari,
145283850,Z. Ding,
2216012647,Axel Gerlach,
1762919,Quanzheng Li,
1690568,Wang Jia,
3283893,M. McLellan,
2283718206,Can Xu,
1935176,D. Barkauskas,
2757153,R. Agrawal,
2940477,Marjan Celikik,
1794299,C. Minkenberg,
9391690,Shanbi Peng,
38339998,K. White,
35265069,D. Hone,
2247302,Suvir Mirchandani,Stanford
2125470071,Yang Cao,
2135180312,Yiran Zhao,
145390651,K. Schwarz,
2264530850,S. E. Clawson,
2110696433,Ronald C. Taylor,
32921424,M. Farsi,
1381314691,Saad Ahmed Dheyab,
6297443,G. Vaisson,
1742394404,Alan Meehan,
3166007,David Camilo Corrales,
5500551,Shengqing Gu,
33682195,P. Mahoney,
115432527,Sarah Cumbers,
2055105232,J. Reilly,
2177711109,Jin Sub Lee,
2115634376,Jingwen Wang,
7718952,Zhenguo Li,
2075583808,V. L. Harvey,
34317521,Loi Luu,
69853677,Veronica Mansilla,
65855107,Denny Zhou,
3449411,Dieuwke Hupkes,
3470419,Hany Al Ashwal,
2437453,Veronica Liesaputra,
2246908345,Fabio Casati,
3951556,Toby Mathieson,
48027671,Farhia Kabeer,
3102173,I. Terziev,
5939145,A. Rahimi,
144101922,P. Zaraté,
40449696,Marco Viviani,
50754742,D. Arthurs,
5414972,C. Buesching,
3172075,Rangharajan Venkatesan,
2035682824,E. Priyanka,
47967653,B. Ullrich,
2527115,S. Asch,
48534523,A. Dixon,
1398830377,Daniel Preotiuc-Pietro,
1398439602,Á. López-Gonzálvez,
1972877,D. Khullar,
2262522468,R Sprague,
3132667,Ryan Roelke,
2990059,Gildas Le Corguillé,
2217827,Michael Schwarzfischer,
2300178521,Edna Reid,
2568606,E. Altman,
2157992562,Yan Song,
2113623161,Yihua Mo,
1404031575,Nicolas Rey-Villamizar,
2297170,A. Nurnberger,
1700906,Serestina Viriri,University of KwaZulu-Natal
1887371,Jin Shieh,
1589335226,Kathryn Knight,
7224246,N. Karu,
1744206,R. Mans,
2067125452,Yuichi Kageyama,
2196341,Barbara E Frewen,
2398587,Parth Malani,
144963537,S. Muthukrishnan,
144691005,C. R. Kumar,
2237081,Quanqing Xu,
39834748,Xinning Gui,
2043232919,Paul Röttger,Bocconi University
2196898,Liqun Cheng,
145583986,Wenwu Zhu,
2118416936,Lulu Li,
6736363,C. Yancy,
37089437,J. Bartunek,
5899317,L. Tompson,
144040077,M. Anand,
2112562653,Kun Wu,
2115376692,Haiyi Liu,
1796375,B. Dilkina,
11962009,Elizabeth T. Welsh,
47031262,Angela Zhou,
2117178247,Seunghoon Lee,
2119114305,Joseph Gonzalez,
31557359,E. Wagner,
1928258,Gu Pang,
1399423633,A. Velez-Hoyos,
1720084,Vivek Seshadri,
98258814,S. Lee,
2053221947,Michael Pearson,
2169422265,Shyamolima Debnath,
1861655,P. Azérad,
2066514337,J. Posada,
2196860,C. Crowell,
1519283563,Jingguo Wang,
145042418,S. Greco,
103143311,T. Henighan,
19173181,Andrea Campagner,
2118031722,Jian Feng,
87714281,V. Khadse,
145980949,S. Verdú,
2068987167,Watson,
2157513155,Xin Li,
1810221,Nico Blodow,
30974952,Aditya Raguram,
6334836,G. Morrow,
2113830293,Jin Bai,
2093590906,Satoshi Kimura,
52025169,D. Hanna,
1412978278,L. Crnkovic-Friis,
2054189,J. Treem,
3996967,Andreas Kopf,
152831141,Pauline Luc,
2105380379,U. Janssens,
3708828,G. Castellano,
2094760972,Niina Zuber,
36619648,A. Gadomski,
1913380,R. Ji,
5589030,G. Schmajuk,
3250559,Y. Ushiku,
1767377,R. Waldinger,
9528236,A. Schram,
145924070,Xiang Deng,
4888220,J. Ridderikhoff,
119482487,Jan-Philipp Sachs,
2058096133,Arthur Carlson,
34030652,Enbin Liu,
4720375,P. Cowin,
2083807,B. Hutchinson,
1745664,S. Risi,
49944821,C. Dong,
145881044,M. Luby,
38140347,Michael Coughlan,
1730590,A. Barto,
5763285,Vincenzo Forgetta,
6588773,H. Qu,
2060375708,Ryan Amos,
1998485,Zhaolei Zhang,
14542066,J. A. Richter Echevarría,
2069749751,Minsung Hong,
6279193,N. Dingemanse,
2056870944,Harjot Gill,
2074060286,G. Scaratti,
2484938,J. Kung,
37412357,A. Yazdani,
6544274,M. Markovets,
3469576,I. Odnoletkova,
3415410,Ramzi Zouari,
144078659,John Foley,Middlebury College
1917510,M. Kuzlu,
40059197,S. Hurwitz,
1456165610,Kangyang Chen,
1694232,O. Sporns,
6955268,S. Nakayama,
1450760728,J. O'Donnell,
7620009,K. Kendall,
49022081,A. Powers,
144510728,Gary Holt,
6808235,K. Aarestrup,
143821756,A. Lawlor,
1731453,T. Pedersen,
3075917,Emma Rooksby,
81080659,M. Mohri,
38226771,Srikant Devaraj,
3309054,Ronny Lorenz,
1869309,G. Mikus,
144012903,A. Huberman,
2288103993,B. M Doran,
28041563,Mitsuru Igami,
144691766,C. Hartmann,
31625414,D. Dash,
1405061488,Alberto García-Durán,
144833678,Alexander Afanasyev,
3213400,Takeru Miyato,"Preferred Networks, Inc."
1815749,Gaurav Bhalotia,
2072617369,K. Busch,
2093917079,Shuang Zhai,
1858708434,Sen Yang,
40331074,Bin Liu,
8628490,Kittur P. Kibiwott,
2109184871,Yurong Chen,
31760134,Zuoxin Li,
2033315951,Liqun Ma,
143902284,C. F. Kao,
2428553,Lingjing Hu,
39137047,R. Dijkman,
2971502,D. Blacker,
38990731,Joshua Wherry,
48170093,Liewei Wang,
2097890890,Todd E. Elder,
145274770,J. Myers,
2059081316,Storm Weaver,
50499227,Dhruba Borthakur,
2228084357,Tao Lin,
3221830,Linnan Wang,
2142445675,Ty Carlson,
145855448,Lisa M Parker,
6225600,Y. Arriaga,
7568391,M. Malshe,
1437683952,J. Earle-Hughes,
6920421,Christian Mader,
7842832,A. Migliore,
49714127,Xiaoying Shi,
3286001,E. Mardis,
46376164,J. Dagnino,
4815825,Isabell Ge,
50057877,M. Margulies,
2100467920,Marissa S. Vera,
2098909081,W. Staab,
34684529,Ulrike Pfeil,
144290490,Alison Chang,
2116591584,Junwei Tang,
4656082,A. Drincic,
2096531993,Mary Kendig,
2108378379,Young-Sik Kim,
4582877,Z. Poljak,
47575826,W. Webster,
2108114944,Xiaobo Wang,
2340974909,Timothy Sheils,
2237431,D. Ward,
145467467,M. Gori,
145837551,Frank Schilder,
1692516,Reza Curtmola,
6169742,D. Labovitz,
2152934460,Wen Zheng,
1755162,Philipp Koehn,Johns Hopkins University
117680104,A. Hartman,
50159781,L. Welch,
1783666,Uwe Stilla,Photogrammetry and Remote Sensing; Technical University of Munich
65803616,Matej Bellus,
40089513,B. Ristevski,
51127632,Lukas Ruff,Technische Universität Berlin
153362099,G. Miller,
80836534,S. Patel,
1637871464,Sagheer Ahmad,
2888893,J. Blazeby,
2110011534,Muhammad Alam,
70348155,S. M. Saqlain,
102815690,Peter Gtzsche,
145587694,Jaison Jain,
2931421,Martin Pettai,
144019071,Philip S. Yu,
1994666841,Gerit Wagner,
4760861,Zhihong Sa,
3759506,H. Würbel,
2665391,Nithum Thain,
2188892,E. Rios,
145532573,R. Fijneman,
92098162,A. Pechenkina,
2274215058,Mostafa Dehghani,
2085544,Nematollaah Shiri,
2300600,Johnson Apacible,
79624955,R. Brook,
145557138,Z. Cai,
47583223,G. Wong,
1633391071,M. Al-Yaari,
2610606,Shao-Ming Yu,
1920295,L. Digiampietri,
2244479086,S. Susriyanti,
2070628847,P. Laplante,
32891016,J. SantaLucia,
40844531,I. Lerner,
115525190,R. Eisenberg,
2212771,A. Jha,
1869645,K. Christidis,
2153629345,Yi Liu,
30894196,Ang Chen,
1642083445,Xinyi Li,
66309713,Gökhan Silahtaroglu,
2169546807,Amanda Dsouza,
15319779,Sejung Kim,
2108042426,Xi-xiang Zhang,
9129030,Vaibhav Agarwal,
66821245,Adrien Ecoffet,
2153282879,Qi‐Ang Wang,
1678854,E. Papageorgiou,
2255581544,Sagmeister T,
143681703,Tao Shen,Univerisity of Technology Sydney
40405236,Feng Liu,
51879080,S. Jozashoori,
3324182,J. Knox,
41022736,Phu Mon Htut,
2143919864,Diyi Yang,
2347363391,Vincent Kaabunga,
2109514974,Yue Qin,
2305598,M. Cadeiras,
1981334,Lars Buesing,
144979597,S. Rombouts,
1749376,M. Baldoni,
3348747,V. Vishwanath,
49145619,T. Kharatishvili,
9200530,Juan Carlos Niebles,Salesforce; Stanford University
73772459,B. Le Bizec,
2232603377,Olakanmi O,
144961316,K. Wilson,
1702866,Frank Sehnke,
1889009,S. Saalfeld,
144991545,Isabel Valera,
144795830,D. Xing,
39527569,Cristina N Butterfield,
1720744037,Huajun He,
3300445,L. Pelkmans,
152901030,Jodie L. Pepin,
3310409,S. Aseervatham,
10312102,M. Tully,
152182296,Katrina McKinney,
145582381,D. Goldstein,
2119034028,Yue Liu,
7230536,M. A. García,
1393008320,Kiki Fatmawati,
143945011,S. Orchard,
144108116,J. James,
143707112,M. Collins,
2258445535,Leslie Lai,
2556586,A. S. Hoel,
10087524,D. Seghete,
2542831,L. Aaltonen,
49750586,David Murakami Wood,Queen's University; Newcastle University; University of Newcastle
6502358,M. Geremek,
2113272075,K. Patel,
2109637396,Chien-Cheng Chen,
144498084,C. Cobbs,
41017330,Mihai Fieraru,
37906768,Johannes Werner,
2140338217,Babak Ehteshami Bejnordi,
144903232,Benjamin Baron,
2119177686,Takeshi Yamada,Kindai University
2055374396,A. Shukla,
83004566,E. Carquin,
26920631,Mariam Khader,
2117241822,Jingnan Jia,
2171327137,Brandi O'Kelley,
2239205816,Kenneth Angelikas,
1996561,Y. Kashima,
50757407,C. R. Taylor,
25687609,J. Verhoosel,
3118995,P. Schloss,
144060012,E. Wu,
143696209,M. Chevalier,
34643146,F. Genova,
48850725,P. Mitra,
3099502,Fumiya Okubo,
145671436,Barry Berman,
34302368,Braden Hancock,
2299309,Jianping Zheng,
40879549,M. Moradshahi,
144938877,Yuan An,
29005173,Shoaib Ahmed Siddiqui,
144285759,Chen Yuan,
143901502,M. Sasse,
1702096,M. Piattini,
145664726,David Leslie,
40014055,A. Prakash,
47398812,Naveed Akhtar,
2119658,Nicola Onose,
2119322009,Anil Kumar,
152351352,Zhixiang Zhu,
2106357903,Li Yao,
2051972623,Heila Precel,
16321282,Nancy Cannaerts,
2105984203,Rada Mihalcea,
34967808,Mohammed Amin Belarbi,
4560599,S. Ramgopal,
2181222622,Samir Sawhney,
145378327,C. Cruz,
94951598,S. Wakelin,
8500842,J. Kosaian,
2288761794,Poornima V,
51111817,Haozhe Ji,
3849208,Stephen Roller,
2074242209,J. Gerritsen,
87380811,Mani Parkhe,
2140002,Chaebong Nam,
48801249,S. Ho,
144471500,Sandeep Patil,
2275476,A. Nasridinov,
3014306,S. Blügel,
91993942,Yin Lou,
1631164882,M. McCreesh,
153155931,J. Ma,
1396268881,Riccardo Fogliato,
145161005,G. Schmitz,
2145684772,Rajneesh Kumar,
32566840,M. Norsworthy,
144541394,S. Kulikov,
1717411,L. Ceze,
1692553273,R. Godrich,
2387776,M. Murtagh,
1722508,A. Policriti,
2047521049,Rui Lu,
68973273,Alexander Wuttke,
1790687,A. Atreja,
1787698,A. Ghio,
8804828,M. Schlichtkrull,
2119320873,Ankit Kumar,
1729439,H. Darabi,
2060154414,P. Schofield,
50270194,Severin Andreas Corsten,
4816256,Mikkel A. Algire,
2464853,Christopher Boelmann,
2326638,Avita Katal,University of Petroleum and Energy Studies
2109171018,Ajay Patel,
3228854,G. Trooskens,
4455686,A. Mellemgaard,
11013599,Spencer C. Norris,
32338841,Bach Pham,
2053941550,M. R. Gray,
12448459,A. Lapitz,
3234249,O. Lehmberg,
49605430,Jingye Wang,
2084615027,Danny Goodman,
1388811589,Raúl Santos-Rodríguez,
2112571891,Phillipe Austria,
2129428282,Hoon Kim,
2301626236,Iris D. Ruiz,
39607064,W. Weber,
134338505,Lupe Nerida Pizan Toscano,
2069590499,Lin Gu,
41194309,L. Yilmaz,
23898129,Matthew R. McLaughlin,
48783740,S. Jeeva,
3226288,J. Langridge,
152971314,Kevin Knight,
34300106,F. Ishida,
5005254,F. Chou,
2281998765,Cewu Lu,
152380224,D. Chakraborty,
5422800,L. Churchill,
145371423,Fei Ye,
40938246,Jessie R. Davis,
3461606,Daniel Reissner,
8421214,Xiangang Huang,
48164226,Bipin Joshi,
3999534,L. Facchini,
2132725826,Isaac Sappington,
35697710,T. Hariguna,
2211932430,Lei Zhang,
3030219,Urvashi Khandelwal,Google
47903445,G. Mayer,
3199531,M. Baysari,
1710218,J. Schweitzer,
2904620,Knut-Andreas Christophersen,
1815154,G. Bakir,
41051307,Ruhi Sharma Mittal,
2066663276,Suzana Ilic,
2059429321,Eric Frank,
2197063831,Federico Cassano,
1701708450,Shakir Mohamed,
83696635,Batool Babaei Jahromi,
1395619597,Nicolas Boulanger-Lewandowski,
145391134,Fan Wu,
21720427,K. Overveld,
9857106,Naqin Zhou,
2265528580,Amir Salek,
2292319716,P. Venkatesh,
2061027,H. Mayr,
2985797,U. Tantipongpipat,
1930927,Thu-Trang T. Hickman,
1716933,I. Cox,
2479709,N. Hayman,
2617164,Pascal Gohl,
36636486,Jinming Yu,
2111147486,Jian Du,
2156008691,Yuan Zhang,
2170409468,Vaibhav Uniyal,
144727616,E. Clinton,
2228474128,C.L. Philip Chen,
2213266,Nenad Tomašev,
3073741,P. Huijse,
2187814800,Shuai Wang,
144173775,J. Plötz,
2784269,P. Rinaldo,
2143795039,Wenjun Wu,
2439707,Solomon R. Antony,
66442354,Haochen Liu,Michigan State University
6535885,T. Kroencke,
10208174,B. South,
2185983,Jay Winkeler,
5041642,Katie A. Devine,
2093685364,R. Golub,
1678311,M. Welling,
67197373,Darragh McCashin,
35003282,O. Lassila,
2065370007,James Molloy,
8803073,Vicki Antrobus,
26413660,S. Qiu,
2570025,C. Wilmers,
2183377987,Wilson Y. Lee,
145177220,Mark Johnson,
3172892,Kefu Lu,
50550139,Wendan Zhang,
144082607,P. Lavin,
2037905972,M. Mbacke,
4811280,M. Bacac,
2113693105,D. Witten,
40772497,Abhishek Rairikar,
1612999496,H. Schäfer,
1774815,M. Amberg,
2151735251,Maddie Simens,
1712689,Hakim Weatherspoon,
1686571,C. Engelmann,
41127019,Siyang Tian,
2149632,C. Haggerty,
121364126,Zhongjie Di,
2275156833,L. Sato,
143653659,M. Toro,
145930823,J. Harada,
1398806295,S. Lazarova-Molnar,
2351828326,Eric Liang,
1491521361,Laphou Lao,
2053475163,A. Messina,
2153009270,Ning Zhang,
152549864,Charles Sutton,
144339427,M. Sousa,
2058340140,David Day,
5284807,K. Locey,
48005643,E. Boling,
3206957,Samuel Demharter,
1901329,F. Arif,
2190281314,Lokesh Bulchandani,
1737362401,Guangya Duan,
3182762,Brian R. Dobing,
2090208526,Zak Evernden,
145394039,T. Fahey,
3174257,T. Altameem,
2265575875,Joodong Park,
2612614,Fajie Yuan,
2161341254,Rosario M Jauregui Ruano,
39939287,X. Zha,
32687675,M. Foster,
1398502891,S. Wain-Hobson,
2113884915,Genís Carrasco,
2214341,G. Fliedl,
152658616,A. J. Snyder,
38144639,Peng Jiang,
87711179,F. Jungo,
2112441950,Ye Wei,
2714065,K. Padmanaban,
2294589,M. Zwilling,
144917091,R. Khosla,
143988289,C. Buller,
2144436256,Zhihong Zhang,
2106976154,Mariam L Sabin,
8846666,Ramesh Naidu Laveti,
144991762,S. Jagannathan,
2258051724,J. Demarest,
31112539,M. Petersen,
82713785,B. Deol,
143682244,I. Cruz,
116412884,Hui-Chuan Sun,
1702171,D. Zheleznyakov,
2053882790,M. James,
79675065,J. Jennewein,
21511262,S. Parameswaran,
2234783788,R. Wilson,
1382070501,Z. P. A. Tame,
2118801663,Jian Yang,
144702097,Moira Clark,
1405640115,Iban Harlouchet,
103383292,W. Riker,
143849569,H. Aerts,
2977367,N. Hoose,
2115218825,Gang Huang,
31026950,Songping Chen,
35069522,I. Hijazi,
153756103,P. Ménard,
40492571,M. Eastwood,
151501479,Julian Bock,
38899020,J. Peterson,
2146280599,Junjie Zhu,
123580511,Zhihong Deng,
7600691,B. C. B. Vasconcelos,
7896493,Wangdong Ni,
6958098,A. Lowther,
2063258,P. Buttigieg,
2109765418,Zhiqiang Li,
2232491,Jeong-Uk Kang,
2224399956,Yirui Shen,
49645091,Jeremiah Currier,
2242646643,Harry Hemingway,
2343103875,Stefano Lonardi,
1402378339,R. García‐Fandiño,
2290905456,Wayne Holmes,
1744726,Cathy H. Wu,
16505246,L. Ardito,
1712426,D. Yoon,
5078735,T. Ray,
2668148,J. Doctor,
4703629,O. Shpilberg,
33428229,Shital M. Patel,
2963586,Konstantin Voevodski,
1944330,D. Modha,
2667059,Catherine A. Hardy,
2252382632,Günther Reitz,
47987232,Hong Wu,
2108134222,Weidong Zhang,
120231847,M. P. Martín,
2836672,A. Calanducci,
1400419176,Stéphane d'Ascoli,
1702469,Susan M. Huse,
2519282,L. VanWagner,
2128265662,A. Krumm,
1485556711,Daniel Kokotajlo,
12516270,S. Harris,
3072326,S. Sra,
2227778597,R. Harris,
2108067651,Lihua Zhang,
101781034,R. Zaytsev,
1775662,A. Harth,
1746705,A. Doulamis,
145652286,L. Ramos,
3328693,H. Schonenberg,
2120525,S. Steinhorst,
1712271131,Jenny Huang,
39616618,Khatijah Lim Abdullah,Sunway University
2261960460,Jesudasan Peter,
1403104300,L. M. Soria-Morillo,
2070300466,Lin Ju,
3402969,C. Kruse,
2140687,Yifang Hu,
2225948,D. Stekhoven,
1949072,J. Halperin,
2325782309,Fahad AlGhamdi,
144879318,David Zuckerman,
2150383761,Dan Li,
1764160,Carsten Eickhoff,
39537032,Miles S. Kimball,
98838067,Namyeon Lee,
2078917038,A. Kavitha,
2109101709,Jaejun Park,
36421188,Fudi Wang,
46270580,Z. Liu,
39340195,Federico Covino,
1712222777,Adarsh Kumar,
38587181,M. Doerr,
2291495737,William H. Graves,
93370209,Ebrahim Babaeian,
6046972,J. Dimeo,
2108088898,Shu Zhang,
34447742,Aaron Ogus,
101768210,Júlio Cesar Albuquerque Bastos,
35030866,Sara Eriksson,
1799860,T. Griffiths,
34252358,Javier Cózar,
2405495,Gregor Horsinka,
121680214,Jingjing Yuan,
2144840905,Yu Chen,
2270435477,Valerie Barr,
2064555059,Corri Black,
49371602,Ellen Burgess,
51252483,A. Ahmed,
72640891,John Heritage,
119635379,B. Seo,
8233965,Ruochen Xu,Om AI
1384300426,Hanwen Yao,
50306169,D. Sellman,
121735865,S. Ellerbrock,
34654964,T. Gordon,
49672552,Cheng-Hsuan Li,
143973056,M. Vieira,
144186698,G. D. Fabritiis,
2285526171,K. Shankar,
37955611,A. Butler,
2109834635,Manish S. Gupta,
145144328,D. N. Aisyah,
3198700,C. Maltzahn,
2799095,F. Levander,
49345823,Alexander Binder,Singapore University of Technology and Design (SUTD)
49745654,Mercedes T. Rodrigo,
2226485816,Peter Van Katwyk,
144397572,Daniel J. G. Lahr,
2775559,Fred Morstatter,
3103142,T. Watkins,
2053482713,D. Lorenz,
8270717,Junyoung Chung,
6748419,M. Battilani,
2268262,J. Bergs,
2152827214,Lei Zhang,
152395944,G. Mcgall,
144314254,Timo Adam,
89030634,J. Gagneur,
144016010,Fabio Valdés,
49112478,B. Wisner,
2116922699,Ji Zhang,
36685537,Lei Zhang,
2286896848,S.Ashwin,
79844482,Obioma Nnaemeka,
2037836741,A. Ryltsov,
143898257,A. Porta,
1699149190,Jinjun Chen,
38736775,Chung-Cheng Chou,
1701518,P. Ravazoula,
3736116,D. Strech,
2286764736,Qing Wang,
3040146,Chamara Gunaratne,
11961113,G. Anesi,
51431610,Na Mou,
2408385,Vijay Bhaskar Semwal,
9219862,N. Chilamkurti,
2135002560,Daniel Diaz,
6952013,A. Qasim,
9481517,Teja Veeramacheneni,
41018754,Raúl Piraces Alastuey,
34160537,M. Bisbal,
2169462,Hadi Hashem,
3346502,R. Dessau,
1745152,M. Šikić,
40497777,Joseph Redmon,
145607013,W. Pieter,
47833358,Stephan Ewen,
2154586618,Xinru Wang,Purdue University
145181317,Changjun Jiang,
2009139,J. Harding,
79349955,S. Marium,
2335580,D. Landau,
15451765,Yuri A. Mirokhin,
2118855751,Kenji Suzuki,
30615457,Ali Tazarv,
1933253473,Herman Van Hovell,
2152954,Saba Bashir,
39589154,Naman Goyal,
8194452,M. Boukhali,
2069274983,Linlin Kong,
145618636,Tanja Schultz,"Cognitive Systems Lab, Faculty of Computer Science and Mathematics, University of Bremen, Bremen, Germany"
2076868395,J. Borovec,
35060634,William J. Starke,
2573120,S. Staworko,
2588903,A. Wright,
144299161,N. Larsson,
4232556,A. Or,
2090111167,M. P. Barreiros,
2104118941,David J. Burns,
13985944,P. Thwe,
119490237,Ecem Mutlu,
1389955537,Shai Shalev-Shwartz,
2278114842,Vadim Tynchenko,
153891846,T. Prodromakis,
2511487,G. Orshansky,
143724980,James A. Overton,
50596300,A. Kalinin,
